WBID,name,type,OC,OC_num,MC,MC_num,RBD,RBD_num
GB112071065630,Fornah Gill,River,Limestone Ribble,3254,Ribble,3070,North West,12
GB31230377,Laneshaw Reservoir,Lake,Colne Water,3099,Ribble,3070,North West,12
GB112071065180,Wycoller Beck,River,Colne Water,3099,Ribble,3070,North West,12
GB31230533,Coldwell Upper Reservoir,Lake,Colne Water,3099,Ribble,3070,North West,12
GB112071065210,Colne Water (Laneshaw),River,Colne Water,3099,Ribble,3070,North West,12
GB31230523,Coldwell Lower Reservoir,Lake,Colne Water,3099,Ribble,3070,North West,12
GB112071065200,Colne Water - Trawden Bk to Wanless Water,River,Colne Water,3099,Ribble,3070,North West,12
GB112071065150,Colne Water - Wanless Water to Pendle Water,River,Colne Water,3099,Ribble,3070,North West,12
GB112071065190,Colne Water - Laneshaw to Trawden Bk,River,Colne Water,3099,Ribble,3070,North West,12
GB112071065220,Wanless Water,River,Colne Water,3099,Ribble,3070,North West,12
GB112071065170,Pendle Water - Colne Water to Walverden Water,River,Colne Water,3099,Ribble,3070,North West,12
GB112071065230,Pendle Water - headwaters to Colne Water,River,Colne Water,3099,Ribble,3070,North West,12
GB31230515,Walverden Reservoir,Lake,Colne Water,3099,Ribble,3070,North West,12
GB31230422,Ogden Lower Reservoir,Lake,Colne Water,3099,Ribble,3070,North West,12
GB112071065130,Walverden Water,River,Colne Water,3099,Ribble,3070,North West,12
GB112071065160,Trawden Brook,River,Colne Water,3099,Ribble,3070,North West,12
GB31230390,Black Moss Reservoirs,Lake,Colne Water,3099,Ribble,3070,North West,12
GB31230431,Ogden Upper Reservoir,Lake,Colne Water,3099,Ribble,3070,North West,12
GB112069064550,Croal (including Blackshaw Brook),River,Croal Irwell,3116,Irwell,3042,North West,12
GB112069064540,Middle Brook,River,Croal Irwell,3116,Irwell,3042,North West,12
GB112069064610,Kirklees Brook,River,Croal Irwell,3116,Irwell,3042,North West,12
GB112069064560,Astley Brook (Irwell),River,Croal Irwell,3116,Irwell,3042,North West,12
GB112069064580,Bradshaw Brook,River,Croal Irwell,3116,Irwell,3042,North West,12
GB112069064670,Whitewell Brook,River,Croal Irwell,3116,Irwell,3042,North West,12
GB112069064641,Irwell (Cowpe Bk to Rossendale STW),River,Croal Irwell,3116,Irwell,3042,North West,12
GB112069064530,Tonge,River,Croal Irwell,3116,Irwell,3042,North West,12
GB112069064660,Irwell (Source to Whitewell Brook),River,Croal Irwell,3116,Irwell,3042,North West,12
GB112069064620,Irwell (Rossendale STW to Roch),River,Croal Irwell,3116,Irwell,3042,North West,12
GB31231202,Turton and Entwistle Reservoir,Lake,Croal Irwell,3116,Irwell,3042,North West,12
GB112069064570,Eagley Brook,River,Croal Irwell,3116,Irwell,3042,North West,12
GB31231264,Delph Reservoir,Lake,Croal Irwell,3116,Irwell,3042,North West,12
GB112069064650,Ogden,River,Croal Irwell,3116,Irwell,3042,North West,12
GB31231027,Holden Wood Reservoir,Lake,Croal Irwell,3116,Irwell,3042,North West,12
GB112069060840,Irwell (Roch to Croal),River,Croal Irwell,3116,Irwell,3042,North West,12
GB112069064680,Limy Water,River,Croal Irwell,3116,Irwell,3042,North West,12
GB31231115,Cowpe Reservoir,Lake,Croal Irwell,3116,Irwell,3042,North West,12
GB31231025,Calf Hey Reservoir,Lake,Croal Irwell,3116,Irwell,3042,North West,12
GB112069061430,Folly Brook and Salteye Brook.,River,Croal Irwell,3116,Irwell,3042,North West,12
GB112069061451,Irwell (Croal to Irk),River,Croal Irwell,3116,Irwell,3042,North West,12
GB31231013,Ogden Reservoir Lancashire,Lake,Croal Irwell,3116,Irwell,3042,North West,12
GB31230769,Clowbridge Reservoir,Lake,Croal Irwell,3116,Irwell,3042,North West,12
GB31231314,Dingle Reservoir,Lake,Croal Irwell,3116,Irwell,3042,North West,12
GB31231130,Scout Moor Reservoir,Lake,Croal Irwell,3116,Irwell,3042,North West,12
GB31230858,Clough Bottom Reservoir,Lake,Croal Irwell,3116,Irwell,3042,North West,12
GB112069061452,Irwell / Manchester Ship Canal (Irk to confluence with Upper Mersey),River,Croal Irwell,3116,Irwell,3042,North West,12
GB31231200,Wayoh Reservoir,Lake,Croal Irwell,3116,Irwell,3042,North West,12
GB31231312,Springs Reservoir,Lake,Croal Irwell,3116,Irwell,3042,North West,12
GB31231306,Jumbles Reservoir,Lake,Croal Irwell,3116,Irwell,3042,North West,12
GB112069061152,Medlock (Lumb Brook to Irwell),River,Roch Irk Medlock,3382,Irwell,3042,North West,12
GB31231164,Watergrove Reservoir,Lake,Roch Irk Medlock,3382,Irwell,3042,North West,12
GB31231212,Spring Mill Reservoir,Lake,Roch Irk Medlock,3382,Irwell,3042,North West,12
GB31231229,Middle Naden Reservoir,Lake,Roch Irk Medlock,3382,Irwell,3042,North West,12
GB112069064690,Beal,River,Roch Irk Medlock,3382,Irwell,3042,North West,12
GB31231260,Greenbooth Reservoir,Lake,Roch Irk Medlock,3382,Irwell,3042,North West,12
GB112069061120,Wince Brook,River,Roch Irk Medlock,3382,Irwell,3042,North West,12
GB31231399,Kitcliffe Reservoir,Lake,Roch Irk Medlock,3382,Irwell,3042,North West,12
GB31231168,Blackstone Edge Reservoir,Lake,Roch Irk Medlock,3382,Irwell,3042,North West,12
GB112069064720,Roch (Source to Spodden),River,Roch Irk Medlock,3382,Irwell,3042,North West,12
GB112069064730,Spodden,River,Roch Irk Medlock,3382,Irwell,3042,North West,12
GB31231393,Piethorne Reservoir,Lake,Roch Irk Medlock,3382,Irwell,3042,North West,12
GB112069064710,Naden Brook,River,Roch Irk Medlock,3382,Irwell,3042,North West,12
GB112069061151,Medlock (Source to Lumb Brook),River,Roch Irk Medlock,3382,Irwell,3042,North West,12
GB112069061250,Whittle Brook (Irwell),River,Roch Irk Medlock,3382,Irwell,3042,North West,12
GB112069061131,Irk (Wince to Irwell),River,Roch Irk Medlock,3382,Irwell,3042,North West,12
GB112069064600,Roch (Spodden to Irwell),River,Roch Irk Medlock,3382,Irwell,3042,North West,12
GB31231398,Ogden Reservoir Rochdale,Lake,Roch Irk Medlock,3382,Irwell,3042,North West,12
GB31231250,Lower Naden Reservoir,Lake,Roch Irk Medlock,3382,Irwell,3042,North West,12
GB112069061161,Irk (Sourtce to Wince Brook),River,Roch Irk Medlock,3382,Irwell,3042,North West,12
GB31231141,Cowm Reservoir,Lake,Roch Irk Medlock,3382,Irwell,3042,North West,12
GB31231405,Hanging Lees Reservoir,Lake,Roch Irk Medlock,3382,Irwell,3042,North West,12
GB31231367,Norman Hill Reservoir,Lake,Roch Irk Medlock,3382,Irwell,3042,North West,12
GB31231267,Ashworth Moor Reservoir,Lake,Roch Irk Medlock,3382,Irwell,3042,North West,12
GB31232744,The Mere Tatton Park,Lake,"Bollin, Dean, Upper Mersey",3039,Upper Mersey,3106,North West,12
GB112069060900,Poynton Brook,River,"Bollin, Dean, Upper Mersey",3039,Upper Mersey,3106,North West,12
GB112069061381,Bollin (River Dean to Ashley Mill),River,"Bollin, Dean, Upper Mersey",3039,Upper Mersey,3106,North West,12
GB31232787,Melchett Mere,Lake,"Bollin, Dean, Upper Mersey",3039,Upper Mersey,3106,North West,12
GB31232183,Audenshaw Reservoirs,Lake,"Bollin, Dean, Upper Mersey",3039,Upper Mersey,3106,North West,12
GB112069061330,Mobberley Brook,River,"Bollin, Dean, Upper Mersey",3039,Upper Mersey,3106,North West,12
GB31232729,Little Mere,Lake,"Bollin, Dean, Upper Mersey",3039,Upper Mersey,3106,North West,12
GB112069060940,Micker Brook,River,"Bollin, Dean, Upper Mersey",3039,Upper Mersey,3106,North West,12
GB112069061382,Bollin (Ashley Mill to Manchester Ship Canal),River,"Bollin, Dean, Upper Mersey",3039,Upper Mersey,3106,North West,12
GB31232650,Rostherne Mere,Lake,"Bollin, Dean, Upper Mersey",3039,Upper Mersey,3106,North West,12
GB31247005,Horse Coppice Reservoir,Lake,"Bollin, Dean, Upper Mersey",3039,Upper Mersey,3106,North West,12
GB112069061320,Bollin (Source to Dean),River,"Bollin, Dean, Upper Mersey",3039,Upper Mersey,3106,North West,12
GB112069061030,Mersey (upstream of Manchester Ship Canal),River,"Bollin, Dean, Upper Mersey",3039,Upper Mersey,3106,North West,12
GB112069061360,Dean (Bollington to Bollin),River,"Bollin, Dean, Upper Mersey",3039,Upper Mersey,3106,North West,12
GB112069061060,Platt Brook (Source to Fallowfield Bk),River,"Bollin, Dean, Upper Mersey",3039,Upper Mersey,3106,North West,12
GB112069061370,Birkin Brook - Mobberley Brook to River Bollin (including Rostherne Brook),River,"Bollin, Dean, Upper Mersey",3039,Upper Mersey,3106,North West,12
GB112069061340,Birkin Brook - Source to Mobberley Brook,River,"Bollin, Dean, Upper Mersey",3039,Upper Mersey,3106,North West,12
GB112069061270,Sinderland Brook (Fairywell Bk and Baguley Bk),River,"Bollin, Dean, Upper Mersey",3039,Upper Mersey,3106,North West,12
GB31232804,Tatton Mere,Lake,"Bollin, Dean, Upper Mersey",3039,Upper Mersey,3106,North West,12
GB112069061350,Sugar Brook,River,"Bollin, Dean, Upper Mersey",3039,Upper Mersey,3106,North West,12
GB31233243,Bottoms Reservoir Macclesfield,Lake,"Bollin, Dean, Upper Mersey",3039,Upper Mersey,3106,North West,12
GB31232895,Tatton Mere West,Lake,"Bollin, Dean, Upper Mersey",3039,Upper Mersey,3106,North West,12
GB112069061260,Timperley Brook,River,"Bollin, Dean, Upper Mersey",3039,Upper Mersey,3106,North West,12
GB31233250,Ridgegate Reservoir,Lake,"Bollin, Dean, Upper Mersey",3039,Upper Mersey,3106,North West,12
GB112069060920,Micker (Norbury) Brook,River,"Bollin, Dean, Upper Mersey",3039,Upper Mersey,3106,North West,12
GB31233247,Trentabank Reservoir,Lake,"Bollin, Dean, Upper Mersey",3039,Upper Mersey,3106,North West,12
GB31232898,Tatton Mere South,Lake,"Bollin, Dean, Upper Mersey",3039,Upper Mersey,3106,North West,12
GB112069061011,Mersey/ Manchester Ship Canal  (Irwell/Manchester Ship Canal to Bollin),River,"Bollin, Dean, Upper Mersey",3039,Upper Mersey,3106,North West,12
GB31233063,Lamaload Reservoir,Lake,"Bollin, Dean, Upper Mersey",3039,Upper Mersey,3106,North West,12
GB112069060980,Sinderland Brook,River,"Bollin, Dean, Upper Mersey",3039,Upper Mersey,3106,North West,12
GB112069060650,Dean (Lamaload to Bollington),River,"Bollin, Dean, Upper Mersey",3039,Upper Mersey,3106,North West,12
GB112069061410,Fallowfield Brook,River,"Bollin, Dean, Upper Mersey",3039,Upper Mersey,3106,North West,12
GB112069061040,Chorlton Brook (Princess Parkway to Mersey),River,"Bollin, Dean, Upper Mersey",3039,Upper Mersey,3106,North West,12
GB112069060660,Harrop Brook,River,"Bollin, Dean, Upper Mersey",3039,Upper Mersey,3106,North West,12
GB31247004,Bollinhurst Reservoir,Lake,"Bollin, Dean, Upper Mersey",3039,Upper Mersey,3106,North West,12
GB31233236,Teggs Nose Reservoir,Lake,"Bollin, Dean, Upper Mersey",3039,Upper Mersey,3106,North West,12
GB112069060860,Randall Carr Brook,River,Goyt Etherow Tame,3206,Upper Mersey,3106,North West,12
GB112069061300,Chew Brook,River,Goyt Etherow Tame,3206,Upper Mersey,3106,North West,12
GB112069060780,Etherow (Woodhead Res. to Glossop Bk.),River,Goyt Etherow Tame,3206,Upper Mersey,3106,North West,12
GB112069061111,Tame (Chew Brook to Swineshaw Brook),River,Goyt Etherow Tame,3206,Upper Mersey,3106,North West,12
GB112069061050,Etherow (Glossop Brook to Goyt),River,Goyt Etherow Tame,3206,Upper Mersey,3106,North West,12
GB31231531,Upper and Lower Castleshaw Reservoirs,Lake,Goyt Etherow Tame,3206,Upper Mersey,3106,North West,12
GB112069060960,River Goyt (Sett to Etherow),River,Goyt Etherow Tame,3206,Upper Mersey,3106,North West,12
GB31232166,Arnfield Reservoir,Lake,Goyt Etherow Tame,3206,Upper Mersey,3106,North West,12
GB112069060850,Goyt (Source to Randall Carr Brook),River,Goyt Etherow Tame,3206,Upper Mersey,3106,North West,12
GB112069060720,Glossop Brook (Long Clough Brook to Etherow),River,Goyt Etherow Tame,3206,Upper Mersey,3106,North West,12
GB31232242,Upper Swineshaw Reservoir,Lake,Goyt Etherow Tame,3206,Upper Mersey,3106,North West,12
GB31232065,Woodhead Reservoir,Lake,Goyt Etherow Tame,3206,Upper Mersey,3106,North West,12
GB31232950,Fernilee Reservoir,Lake,Goyt Etherow Tame,3206,Upper Mersey,3106,North West,12
GB112069060790,Crowden Great Brook,River,Goyt Etherow Tame,3206,Upper Mersey,3106,North West,12
GB31231942,Chew Reservoir,Lake,Goyt Etherow Tame,3206,Upper Mersey,3106,North West,12
GB31231778,Greenfield Reservoir,Lake,Goyt Etherow Tame,3206,Upper Mersey,3106,North West,12
GB112069060970,Sett,River,Goyt Etherow Tame,3206,Upper Mersey,3106,North West,12
GB31232499,Kinder Reservoir,Lake,Goyt Etherow Tame,3206,Upper Mersey,3106,North West,12
GB112069060950,Poise Brook,River,Goyt Etherow Tame,3206,Upper Mersey,3106,North West,12
GB31232245,Swineshaw Reservoir,Lake,Goyt Etherow Tame,3206,Upper Mersey,3106,North West,12
GB31232793,Toddbrook Reservoir,Lake,Goyt Etherow Tame,3206,Upper Mersey,3106,North West,12
GB112069060880,River Goyt (Sett to Etherow),River,Goyt Etherow Tame,3206,Upper Mersey,3106,North West,12
GB112069060800,Heyden Brook,River,Goyt Etherow Tame,3206,Upper Mersey,3106,North West,12
GB31231508,New Years Bridge Reservoir,Lake,Goyt Etherow Tame,3206,Upper Mersey,3106,North West,12
GB31232108,Brushes Reservoir,Lake,Goyt Etherow Tame,3206,Upper Mersey,3106,North West,12
GB112069061280,Wilson Brook,River,Goyt Etherow Tame,3206,Upper Mersey,3106,North West,12
GB31232150,Valehouse Reservoir,Lake,Goyt Etherow Tame,3206,Upper Mersey,3106,North West,12
GB112069060910,Black Brook (Upper Mersey),River,Goyt Etherow Tame,3206,Upper Mersey,3106,North West,12
GB31232112,Walkerwood Reservoir,Lake,Goyt Etherow Tame,3206,Upper Mersey,3106,North West,12
GB112069061112,Tame (Swineshaw Brook to Mersey),River,Goyt Etherow Tame,3206,Upper Mersey,3106,North West,12
GB31233043,Errwood Reservoir,Lake,Goyt Etherow Tame,3206,Upper Mersey,3106,North West,12
GB31231454,Crook Gate Reservoir,Lake,Goyt Etherow Tame,3206,Upper Mersey,3106,North West,12
GB31231791,Yeoman Hey Reservoir,Lake,Goyt Etherow Tame,3206,Upper Mersey,3106,North West,12
GB31232136,Rhodeswood Reservoir,Lake,Goyt Etherow Tame,3206,Upper Mersey,3106,North West,12
GB112069060730,Glossop (Shelf) Brook (Source to Long Clough Brook),River,Goyt Etherow Tame,3206,Upper Mersey,3106,North West,12
GB112069060700,Long Clough Brook,River,Goyt Etherow Tame,3206,Upper Mersey,3106,North West,12
GB31232094,Lower Swineshaw Reservoir,Lake,Goyt Etherow Tame,3206,Upper Mersey,3106,North West,12
GB112069060870,Todd Brook,River,Goyt Etherow Tame,3206,Upper Mersey,3106,North West,12
GB112069060770,Etherow (Source to Woodhead Reservoir),River,Goyt Etherow Tame,3206,Upper Mersey,3106,North West,12
GB31231435,Rooden Reservoir,Lake,Goyt Etherow Tame,3206,Upper Mersey,3106,North West,12
GB31231404,Readycon Dean Reservoir,Lake,Goyt Etherow Tame,3206,Upper Mersey,3106,North West,12
GB112069061000,Goyt (Etherow to Mersey),River,Goyt Etherow Tame,3206,Upper Mersey,3106,North West,12
GB31232066,Higher Swineshaw Reservoir,Lake,Goyt Etherow Tame,3206,Upper Mersey,3106,North West,12
GB31232111,Torside Reservoir,Lake,Goyt Etherow Tame,3206,Upper Mersey,3106,North West,12
GB112069064741,Tame (Source to Chew Brook),River,Goyt Etherow Tame,3206,Upper Mersey,3106,North West,12
GB31231829,Dovestone Reservoir,Lake,Goyt Etherow Tame,3206,Upper Mersey,3106,North West,12
GB31231482,Dowry Reservoir,Lake,Goyt Etherow Tame,3206,Upper Mersey,3106,North West,12
GB112069060731,Hurst Brook,River,Goyt Etherow Tame,3206,Upper Mersey,3106,North West,12
GB112072065810,Brock,River,Brock and Tributaries,3051,Wyre,3119,North West,12
GB112072065790,New Draught Brook,River,Brock and Tributaries,3051,Wyre,3119,North West,12
GB112072065760,Woodplumpton Brook,River,Brock and Tributaries,3051,Wyre,3119,North West,12
GB112072065800,Barton (Westfield) Brook,River,Brock and Tributaries,3051,Wyre,3119,North West,12
GB112072066160,Hillylaid Pool - Main Dyke,River,Fleetwood Peninsula Tributaries,3188,Wyre,3119,North West,12
GB112072066110,Thistleton Brook,River,Fleetwood Peninsula Tributaries,3188,Wyre,3119,North West,12
GB112072065770,Lords Brook,River,Fleetwood Peninsula Tributaries,3188,Wyre,3119,North West,12
GB112072066120,Hillylaid Pool - Tidal Wyre,River,Fleetwood Peninsula Tributaries,3188,Wyre,3119,North West,12
GB112072066230,Marshaw Wyre,River,Wyre and Calder,3552,Wyre,3119,North West,12
GB112072066240,Tarnbrook Wyre,River,Wyre and Calder,3552,Wyre,3119,North West,12
GB112072066220,Calder (Wyre),River,Wyre and Calder,3552,Wyre,3119,North West,12
GB31230222,Barnacre Reservoirs,Lake,Wyre and Calder,3552,Wyre,3119,North West,12
GB112072066250,Wyre - conf R Brock to tidal,River,Wyre and Calder,3552,Wyre,3119,North West,12
GB112072065822,Wyre DS Grizedale Brook confl,River,Wyre and Calder,3552,Wyre,3119,North West,12
GB31230025,Damas Gill,Lake,Wyre and Calder,3552,Wyre,3119,North West,12
GB31230203,Grizedale Lea Reservoir,Lake,Wyre and Calder,3552,Wyre,3119,North West,12
GB112072065821,Wyre - Upper,River,Wyre and Calder,3552,Wyre,3119,North West,12
GB31230199,Grizedale Reservoir,Lake,Wyre and Calder,3552,Wyre,3119,North West,12
GB112072071720,Lune - conf Birk Beck to conf Rawthey,River,Lune Upper,3291,Lune,3053,North West,12
GB112072071810,Birk Beck,River,Lune Upper,3291,Lune,3053,North West,12
GB112072071780,Tebay Gill,River,Lune Upper,3291,Lune,3053,North West,12
GB112072071760,Lune - headwaters to conf Birk Beck,River,Lune Upper,3291,Lune,3053,North West,12
GB112072071730,Langdale Beck,River,Lune Upper,3291,Lune,3053,North West,12
GB112072071800,Chapel Beck,River,Lune Upper,3291,Lune,3053,North West,12
GB112072071740,Ellergill Beck (Lune),River,Lune Upper,3291,Lune,3053,North West,12
GB112072071770,Borrow Beck,River,Lune Upper,3291,Lune,3053,North West,12
GB112072071790,Rais Beck,River,Lune Upper,3291,Lune,3053,North West,12
GB112073064430,Keer - Lower,River,Keer,3240,Lune,3053,North West,12
GB112073071240,Keer,River,Keer,3240,Lune,3053,North West,12
GB112073071250,Keer - Upper,River,Keer,3240,Lune,3053,North West,12
GB112072071710,Rawthey - Lower,River,Greta and Rawthey,3209,Lune,3053,North West,12
GB112072071610,Greta,River,Greta and Rawthey,3209,Lune,3053,North West,12
GB112072071670,Dee - headwaters to conf Deepdale Bk,River,Greta and Rawthey,3209,Lune,3053,North West,12
GB112072071650,Doe,River,Greta and Rawthey,3209,Lune,3053,North West,12
GB112072071630,Twiss,River,Greta and Rawthey,3209,Lune,3053,North West,12
GB112072071660,Deepdale Beck,River,Greta and Rawthey,3209,Lune,3053,North West,12
GB112072071680,Dee - conf Deepdale Bk to conf Rawthey,River,Greta and Rawthey,3209,Lune,3053,North West,12
GB112072071820,Clough,River,Greta and Rawthey,3209,Lune,3053,North West,12
GB112072071830,Rawthey - Upper,River,Greta and Rawthey,3209,Lune,3053,North West,12
GB112072065990,Wenning - Lower,River,Wenning,3526,Lune,3053,North West,12
GB112072066090,Fen Beck,River,Wenning,3526,Lune,3053,North West,12
GB112072066030,Keasden Beck,River,Wenning,3526,Lune,3053,North West,12
GB112072066050,Hindburn,River,Wenning,3526,Lune,3053,North West,12
GB112072066060,Wenning - Upper,River,Wenning,3526,Lune,3053,North West,12
GB112072066070,Kettles Beck,River,Wenning,3526,Lune,3053,North West,12
GB112072071840,Clapham Beck,River,Wenning,3526,Lune,3053,North West,12
GB112072066100,Austwick beck,River,Wenning,3526,Lune,3053,North West,12
GB112072066020,Roeburn,River,Wenning,3526,Lune,3053,North West,12
GB112072071620,Cant Beck,River,Lune - Rawthey to Greta,3290,Lune,3053,North West,12
GB112072071640,Leck Beck (Ease Gill),River,Lune - Rawthey to Greta,3290,Lune,3053,North West,12
